1	1	1623259638.703267	8.261e+04	7.129e+03	6.803e+03	3.830e+04	2.409e+03	1.908e+04	7.795e+03	56.38	99.91	14.34

500000.0	1	1623259642.8597426	8.234e+04	7.108e+03	7.069e+03	3.826e+04	2.428e+03	1.860e+04	7.784e+03	56.36	74.30	13.21

500000.0	500000.0	1623259643.4641638	8.111e+04	7.031e+03	7.254e+03	3.680e+04	2.420e+03	1.816e+04	7.772e+03	56.41	73.64	12.77

500000.0	500000.0	1623259644.0909936	8.064e+04	5.381e+03	7.301e+03	3.580e+04	2.428e+03	1.807e+04	7.768e+03	56.47	74.07	12.62

500000.0	500000.0	1623259644.6640575	8.069e+04	3.814e+03	7.266e+03	3.530e+04	2.433e+03	1.815e+04	7.765e+03	56.51	73.75	12.73

500000.0	500000.0	1623259645.2615285	8.095e+04	3.814e+03	7.135e+03	3.499e+04	2.450e+03	1.845e+04	7.772e+03	56.52	73.68	12.65

500000.0	500000.0	1623259645.859981	8.164e+04	3.814e+03	6.868e+03	3.478e+04	2.480e+03	1.890e+04	7.776e+03	56.56	73.75	12.58

500000.0	500000.0	1623259646.4711852	8.250e+04	3.814e+03	6.680e+03	3.467e+04	2.500e+03	1.941e+04	7.784e+03	56.59	73.75	12.56

500000.0	500000.0	1623259647.0898492	8.234e+04	3.814e+03	6.492e+03	3.464e+04	2.525e+03	1.996e+04	7.791e+03	56.60	73.99	12.68

500000.0	500000.0	1623259647.6787958	8.289e+04	3.814e+03	6.375e+03	3.467e+04	2.555e+03	2.052e+04	7.797e+03	56.62	73.83	12.50

500000.0	500000.0	1623259648.2605212	8.316e+04	3.814e+03	6.293e+03	3.464e+04	2.583e+03	2.102e+04	7.803e+03	56.64	73.83	12.52

500000.0	500000.0	1623259648.8600812	8.338e+04	3.814e+03	6.119e+03	3.478e+04	2.596e+03	2.155e+04	7.808e+03	56.66	73.91	12.43

500000.0	500000.0	1623259649.4685373	8.372e+04	3.814e+03	6.096e+03	3.494e+04	2.634e+03	2.200e+04	7.812e+03	56.64	73.79	12.49

500000.0	500000.0	1623259650.0855143	8.377e+04	3.814e+03	6.072e+03	3.508e+04	2.652e+03	2.238e+04	7.816e+03	56.65	73.68	12.56

500000.0	500000.0	1623259650.7537541	8.411e+04	3.814e+03	6.072e+03	3.519e+04	2.676e+03	2.278e+04	7.822e+03	56.64	73.95	12.50

500000.0	500000.0	1623259651.3251593	8.405e+04	3.814e+03	6.067e+03	3.538e+04	2.704e+03	2.313e+04	7.827e+03	56.64	73.79	12.46

500000.0	500000.0	1623259651.859868	8.445e+04	4.198e+03	6.049e+03	3.561e+04	2.715e+03	2.343e+04	7.829e+03	56.62	73.83	12.41

500000.0	500000.0	1623259652.4747622	8.467e+04	4.005e+03	6.049e+03	3.578e+04	2.736e+03	2.366e+04	7.833e+03	56.62	73.95	12.43

500000.0	500000.0	1623259653.0890357	8.485e+04	5.578e+03	6.049e+03	3.592e+04	2.753e+03	2.386e+04	7.835e+03	56.61	73.99	12.41

500000.0	500000.0	1623259653.7526114	8.496e+04	6.189e+03	6.049e+03	3.609e+04	2.770e+03	2.399e+04	7.827e+03	56.59	73.87	12.37

500000.0	500000.0	1623259654.3256369	8.496e+04	7.017e+03	6.038e+03	3.633e+04	2.790e+03	2.416e+04	7.833e+03	56.58	73.79	12.39

500000.0	500000.0	1623259654.8611064	8.508e+04	7.017e+03	6.038e+03	3.656e+04	2.809e+03	2.431e+04	7.849e+03	56.57	73.83	12.41

500000.0	500000.0	1623259655.4712234	8.519e+04	7.031e+03	6.032e+03	3.671e+04	2.822e+03	2.438e+04	7.847e+03	56.55	74.07	12.34

500000.0	500000.0	1623259656.0793035	8.433e+04	7.038e+03	6.020e+03	3.689e+04	2.836e+03	2.450e+04	7.849e+03	56.52	73.75	12.36

500000.0	500000.0	1623259656.6777034	8.554e+04	7.038e+03	6.026e+03	3.707e+04	2.851e+03	2.450e+04	7.854e+03	56.51	73.75	12.38

500000.0	500000.0	1623259657.3210366	8.542e+04	7.052e+03	6.026e+03	3.723e+04	2.866e+03	2.467e+04	7.850e+03	56.50	73.83	12.33

500000.0	500000.0	1623259657.8610866	8.571e+04	7.052e+03	6.026e+03	3.757e+04	2.881e+03	2.477e+04	7.854e+03	56.48	73.91	12.39

500000.0	500000.0	1623259658.4655735	8.600e+04	7.052e+03	6.026e+03	3.766e+04	2.893e+03	2.481e+04	7.856e+03	56.47	73.72	12.37

500000.0	500000.0	1623259659.1024237	8.565e+04	7.059e+03	6.026e+03	3.785e+04	2.906e+03	2.492e+04	7.856e+03	56.46	73.83	12.32

500000.0	500000.0	1623259659.7436173	8.600e+04	7.094e+03	6.026e+03	3.798e+04	2.919e+03	2.491e+04	7.858e+03	56.43	73.91	12.31

500000.0	500000.0	1623259660.3168225	8.600e+04	7.115e+03	6.026e+03	3.823e+04	2.930e+03	2.498e+04	7.858e+03	56.41	73.99	12.40

500000.0	500000.0	1623259660.860044	8.606e+04	7.136e+03	6.026e+03	3.839e+04	2.945e+03	2.504e+04	7.860e+03	56.39	73.99	12.31

500000.0	500000.0	1623259661.463068	8.624e+04	7.157e+03	6.026e+03	3.859e+04	2.954e+03	2.509e+04	7.866e+03	56.38	74.07	12.32

500000.0	500000.0	1623259662.0814428	8.636e+04	7.171e+03	6.026e+03	3.875e+04	2.973e+03	2.514e+04	7.862e+03	56.36	73.87	12.32

500000.0	500000.0	1623259662.7412248	8.630e+04	7.171e+03	6.026e+03	3.892e+04	2.980e+03	2.519e+04	7.864e+03	56.34	74.03	12.22

500000.0	500000.0	1623259663.315937	8.618e+04	7.185e+03	6.026e+03	3.912e+04	2.992e+03	2.523e+04	7.870e+03	56.33	73.95	12.22

500000.0	1	1623259665.7377183	8.462e+04	7.207e+03	6.014e+03	4.047e+04	3.003e+03	2.666e+04	7.873e+03	56.41	99.99	14.30

500000.0	1	1623259666.3101294	8.519e+04	7.221e+03	6.014e+03	4.154e+04	3.023e+03	2.710e+04	7.875e+03	56.38	99.95	14.65

500000.0	1	1623259666.8600993	8.536e+04	7.249e+03	6.014e+03	4.242e+04	3.042e+03	2.738e+04	7.875e+03	56.36	99.95	15.16

500000.0	1	1623259667.4610393	8.554e+04	7.249e+03	6.014e+03	4.313e+04	3.062e+03	2.761e+04	7.881e+03	56.32	99.91	15.25

500000.0	1	1623259668.0685635	8.595e+04	7.249e+03	6.020e+03	4.362e+04	3.081e+03	2.776e+04	7.887e+03	56.30	99.99	15.18

500000.0	1	1623259668.7342582	8.677e+04	7.256e+03	6.014e+03	4.399e+04	3.098e+03	2.792e+04	7.889e+03	56.30	99.91	15.10

500000.0	1	1623259669.3080304	8.624e+04	7.263e+03	6.014e+03	4.429e+04	3.110e+03	2.804e+04	7.889e+03	56.28	99.91	15.10

500000.0	1	1623259669.8598337	8.642e+04	7.270e+03	6.014e+03	4.446e+04	3.124e+03	2.815e+04	7.895e+03	56.27	100.03	15.05

500000.0	1	1623259670.460402	8.624e+04	7.270e+03	6.014e+03	4.454e+04	3.133e+03	2.823e+04	7.895e+03	56.27	99.87	15.18

500000.0	1	1623259671.0689273	8.583e+04	7.277e+03	6.014e+03	4.471e+04	3.147e+03	2.832e+04	7.899e+03	56.27	99.91	15.18

500000.0	1	1623259671.731266	8.677e+04	7.277e+03	6.009e+03	4.484e+04	3.159e+03	2.839e+04	7.900e+03	56.24	99.99	15.10

500000.0	1	1623259672.3045006	8.677e+04	7.277e+03	6.014e+03	4.489e+04	3.168e+03	2.846e+04	7.902e+03	56.24	99.87	15.01

500000.0	1	1623259672.8598983	8.683e+04	7.270e+03	6.014e+03	4.484e+04	3.175e+03	2.853e+04	7.906e+03	56.23	99.91	15.05

500000.0	1	1623259673.4597542	8.636e+04	7.277e+03	6.014e+03	4.489e+04	3.186e+03	2.857e+04	7.904e+03	56.24	99.87	15.03

500000.0	1	1623259674.0617619	8.671e+04	7.270e+03	6.020e+03	4.493e+04	3.195e+03	2.866e+04	7.908e+03	56.23	99.95	14.89

500000.0	1	1623259674.7300436	8.695e+04	7.277e+03	6.014e+03	4.480e+04	3.200e+03	2.869e+04	7.910e+03	56.23	99.91	14.93

500000.0	1	1623259675.3016853	8.671e+04	7.277e+03	6.009e+03	4.480e+04	3.203e+03	2.876e+04	7.910e+03	56.22	99.99	15.09

500000.0	1	1623259675.8628812	8.665e+04	7.277e+03	6.014e+03	4.480e+04	3.210e+03	2.879e+04	7.910e+03	56.22	99.95	14.82

500000.0	1	1623259676.460134	8.659e+04	7.277e+03	6.014e+03	4.471e+04	3.212e+03	2.884e+04	7.912e+03	56.22	99.95	14.81

500000.0	1	1623259677.0609791	8.665e+04	7.270e+03	6.014e+03	4.480e+04	3.220e+03	2.885e+04	7.914e+03	56.22	99.95	14.76

500000.0	1	1623259677.7278593	8.677e+04	7.277e+03	6.014e+03	4.458e+04	3.219e+03	2.885e+04	7.918e+03	56.22	99.99	14.81

500000.0	1	1623259678.2993114	8.653e+04	7.270e+03	6.020e+03	4.450e+04	3.223e+03	2.890e+04	7.914e+03	56.23	99.99	14.78

500000.0	1	1623259678.8598104	8.683e+04	7.263e+03	6.014e+03	4.441e+04	3.223e+03	2.891e+04	7.918e+03	56.23	99.91	14.81

500000.0	1	1623259679.4602876	8.665e+04	7.263e+03	6.020e+03	4.424e+04	3.231e+03	2.893e+04	7.918e+03	56.22	99.91	14.68

500000.0	1	1623259680.0775714	8.707e+04	7.256e+03	6.014e+03	4.424e+04	3.229e+03	2.893e+04	7.920e+03	56.21	99.79	14.69

500000.0	1	1623259680.7240894	8.695e+04	7.263e+03	6.014e+03	4.412e+04	3.233e+03	2.893e+04	7.922e+03	56.23	99.91	14.77

500000.0	1	1623259681.297161	8.671e+04	7.263e+03	6.009e+03	4.407e+04	3.231e+03	2.893e+04	7.920e+03	56.21	99.99	14.77

500000.0	1	1623259681.8617103	8.671e+04	7.263e+03	6.014e+03	4.399e+04	3.236e+03	2.891e+04	7.922e+03	56.23	99.99	14.69

500000.0	1	1623259682.4601984	8.683e+04	7.256e+03	6.020e+03	4.387e+04	3.228e+03	2.890e+04	7.920e+03	56.23	99.95	14.63

500000.0	1	1623259683.0777528	8.659e+04	7.256e+03	6.014e+03	4.378e+04	3.230e+03	2.890e+04	7.920e+03	56.23	99.91	14.59

500000.0	1	1623259683.71993	8.665e+04	7.249e+03	6.014e+03	4.329e+04	3.229e+03	2.884e+04	7.920e+03	56.23	99.91	14.54

500000.0	1	1623259684.2916079	8.671e+04	7.249e+03	6.014e+03	4.350e+04	3.225e+03	2.884e+04	7.920e+03	56.22	100.07	14.62

500000.0	1	1623259684.86612	8.665e+04	7.249e+03	6.014e+03	4.350e+04	3.227e+03	2.879e+04	7.920e+03	56.23	99.79	14.63

500000.0	1	1623259685.4602826	8.689e+04	7.249e+03	6.014e+03	4.341e+04	3.231e+03	2.876e+04	7.916e+03	56.23	99.99	14.54

500000.0	1	1623259686.0917022	8.653e+04	7.249e+03	6.014e+03	4.329e+04	3.221e+03	2.870e+04	7.920e+03	56.23	99.91	14.58

500000.0	1	1623259686.7167969	8.659e+04	7.249e+03	6.020e+03	4.321e+04	3.223e+03	2.870e+04	7.920e+03	56.26	99.99	14.70

500000.0	1	1623259687.2913997	8.595e+04	7.249e+03	6.014e+03	4.313e+04	3.219e+03	2.865e+04	7.922e+03	56.24	99.91	14.59

500000.0	1	1623259687.8724167	8.689e+04	7.249e+03	6.014e+03	4.309e+04	3.223e+03	2.864e+04	7.922e+03	56.26	99.99	14.61

500000.0	1	1623259688.460165	8.671e+04	7.249e+03	6.020e+03	4.289e+04	3.217e+03	2.855e+04	7.926e+03	56.26	99.83	14.66

500000.0	1	1623259689.0920622	8.630e+04	7.242e+03	6.014e+03	4.285e+04	3.218e+03	2.845e+04	7.929e+03	56.24	99.76	14.46

500000.0	1	1623259689.7134888	8.583e+04	7.249e+03	6.014e+03	4.273e+04	3.213e+03	2.849e+04	7.924e+03	56.26	99.91	14.57

500000.0	1	1623259690.286825	8.665e+04	7.249e+03	6.020e+03	4.269e+04	3.208e+03	2.843e+04	7.920e+03	56.26	99.91	14.63

500000.0	1	1623259690.8721867	8.671e+04	7.242e+03	6.014e+03	4.269e+04	3.202e+03	2.843e+04	7.924e+03	56.24	99.99	14.43

500000.0	1	1623259691.4601314	8.665e+04	7.242e+03	6.014e+03	4.253e+04	3.200e+03	2.827e+04	7.924e+03	56.26	99.91	14.51

500000.0	1	1623259692.0954533	8.659e+04	7.249e+03	6.014e+03	4.269e+04	3.198e+03	2.825e+04	7.928e+03	56.26	99.95	14.51

500000.0	1	1623259692.7149951	8.665e+04	7.249e+03	6.014e+03	4.230e+04	3.200e+03	2.816e+04	7.924e+03	56.26	99.87	14.43

500000.0	1	1623259693.2842724	8.630e+04	7.242e+03	6.020e+03	4.226e+04	3.193e+03	2.812e+04	7.924e+03	56.27	99.99	14.62

500000.0	1	1623259693.8723686	8.624e+04	7.242e+03	6.020e+03	4.214e+04	3.191e+03	2.806e+04	7.928e+03	56.26	99.91	14.57

500000.0	1	1623259694.4604874	8.653e+04	7.242e+03	6.020e+03	4.211e+04	3.186e+03	2.801e+04	7.924e+03	56.27	99.91	14.53

500000.0	1	1623259695.0886104	8.647e+04	7.235e+03	6.020e+03	4.203e+04	3.182e+03	2.795e+04	7.922e+03	56.28	99.95	14.41

500000.0	1	1623259695.7085617	8.642e+04	7.235e+03	6.014e+03	4.199e+04	3.179e+03	2.787e+04	7.926e+03	56.28	99.83	14.58

500000.0	1	1623259696.2803183	8.659e+04	7.235e+03	6.014e+03	4.191e+04	3.179e+03	2.787e+04	7.920e+03	56.27	99.95	14.50

500000.0	1	1623259696.8698597	8.653e+04	7.228e+03	6.020e+03	4.184e+04	3.175e+03	2.777e+04	7.914e+03	56.28	99.95	14.51

500000.0	1	1623259697.46047	8.642e+04	7.235e+03	6.020e+03	4.172e+04	3.163e+03	2.772e+04	7.924e+03	56.29	99.95	14.49

500000.0	1	1623259698.0900235	8.689e+04	7.228e+03	6.020e+03	4.169e+04	3.162e+03	2.766e+04	7.922e+03	56.29	99.83	14.63

500000.0	1	1623259698.7047522	8.647e+04	7.228e+03	6.020e+03	4.188e+04	3.160e+03	2.759e+04	7.922e+03	56.29	100.03	14.51

500000.0	1	1623259699.2799263	8.636e+04	7.228e+03	6.020e+03	4.154e+04	3.157e+03	2.748e+04	7.924e+03	56.30	99.95	14.42

500000.0	1	1623259699.866189	8.583e+04	7.221e+03	6.020e+03	4.146e+04	3.151e+03	2.747e+04	7.922e+03	56.30	99.95	14.55

500000.0	1	1623259700.460378	8.647e+04	7.221e+03	6.020e+03	4.142e+04	3.151e+03	2.740e+04	7.924e+03	56.30	100.03	14.45

500000.0	1	1623259701.080554	8.630e+04	7.221e+03	6.020e+03	4.135e+04	3.145e+03	2.733e+04	7.922e+03	56.30	99.87	14.46

500000.0	1	1623259701.7088776	8.642e+04	7.221e+03	6.014e+03	4.142e+04	3.136e+03	2.727e+04	7.922e+03	56.30	99.95	14.47

500000.0	1	1623259702.273961	8.636e+04	7.221e+03	6.020e+03	4.120e+04	3.135e+03	2.723e+04	7.920e+03	56.31	99.99	14.69

500000.0	1	1623259702.864258	8.653e+04	7.221e+03	6.026e+03	4.113e+04	3.133e+03	2.712e+04	7.920e+03	56.31	99.79	14.48

500000.0	1	1623259703.4603395	8.624e+04	7.221e+03	6.026e+03	4.109e+04	3.127e+03	2.707e+04	7.920e+03	56.32	99.87	14.53

500000.0	1	1623259704.0801334	8.554e+04	7.221e+03	6.020e+03	4.105e+04	3.122e+03	2.701e+04	7.920e+03	56.31	99.99	14.26

500000.0	1	1623259704.698698	8.600e+04	7.221e+03	6.020e+03	4.098e+04	3.117e+03	2.695e+04	7.926e+03	56.31	100.03	14.47

500000.0	1	1623259705.2699924	8.630e+04	7.214e+03	6.014e+03	4.091e+04	3.121e+03	2.695e+04	7.920e+03	56.32	99.95	14.67

500000.0	1	1623259705.860643	8.589e+04	7.221e+03	6.020e+03	4.087e+04	3.109e+03	2.684e+04	7.918e+03	56.33	99.95	14.41

500000.0	1	1623259706.4604094	8.624e+04	7.207e+03	6.020e+03	4.083e+04	3.104e+03	2.677e+04	7.918e+03	56.32	99.83	14.39

500000.0	1	1623259707.0751545	8.642e+04	7.221e+03	6.020e+03	4.051e+04	3.099e+03	2.671e+04	7.918e+03	56.31	99.91	14.65

500000.0	1	1623259707.696091	8.612e+04	7.221e+03	6.026e+03	4.072e+04	3.100e+03	2.664e+04	7.928e+03	56.32	99.95	14.33

500000.0	1	1623259708.267853	8.606e+04	7.214e+03	6.026e+03	4.069e+04	3.091e+03	2.659e+04	7.920e+03	56.33	99.95	14.47

500000.0	1	1623259708.8604066	8.600e+04	7.214e+03	6.026e+03	4.062e+04	3.086e+03	2.652e+04	7.920e+03	56.32	99.95	14.39

500000.0	1	1623259709.4601088	8.600e+04	7.214e+03	6.026e+03	4.051e+04	3.085e+03	2.646e+04	7.916e+03	56.34	99.95	14.33

500000.0	1	1623259710.0737255	8.618e+04	7.214e+03	6.026e+03	4.054e+04	3.078e+03	2.640e+04	7.914e+03	56.33	99.95	14.33

500000.0	1	1623259710.6911972	8.653e+04	7.207e+03	6.020e+03	4.051e+04	3.075e+03	2.633e+04	7.918e+03	56.34	99.95	14.53

500000.0	1	1623259711.2640107	8.618e+04	7.214e+03	6.026e+03	4.047e+04	3.070e+03	2.629e+04	7.916e+03	56.34	99.99	14.30

500000.0	1	1623259711.860384	8.612e+04	7.214e+03	6.026e+03	4.037e+04	3.071e+03	2.622e+04	7.914e+03	56.37	99.99	14.49

500000.0	1	1623259712.45994	8.589e+04	7.207e+03	6.026e+03	4.026e+04	3.058e+03	2.616e+04	7.914e+03	56.37	99.91	14.42

500000.0	1	1623259713.0752409	8.589e+04	7.207e+03	6.020e+03	4.029e+04	3.056e+03	2.604e+04	7.916e+03	56.36	99.99	14.40

500000.0	1	1623259713.6892369	8.583e+04	7.193e+03	6.026e+03	3.994e+04	3.048e+03	2.605e+04	7.918e+03	56.37	99.91	14.62

500000.0	1	1623259714.2630103	8.589e+04	7.200e+03	6.026e+03	4.022e+04	3.052e+03	2.600e+04	7.914e+03	56.36	99.91	14.47

500000.0	1	1623259714.86038	8.583e+04	7.207e+03	6.026e+03	4.012e+04	3.041e+03	2.594e+04	7.912e+03	56.38	99.99	14.40

500000.0	1	1623259715.460337	8.589e+04	7.200e+03	6.026e+03	4.015e+04	3.037e+03	2.586e+04	7.910e+03	56.38	99.95	14.37

500000.0	1	1623259716.0684035	8.677e+04	7.193e+03	6.026e+03	3.998e+04	3.033e+03	2.580e+04	7.912e+03	56.38	99.87	14.64

500000.0	1	1623259716.7119856	8.577e+04	7.200e+03	6.026e+03	3.984e+04	3.027e+03	2.576e+04	7.912e+03	56.39	99.91	14.34

500000.0	1	1623259717.3540657	8.577e+04	7.193e+03	6.026e+03	3.973e+04	3.026e+03	2.571e+04	7.910e+03	56.39	99.95	14.48

