1	1	1623271330.0257106	7.524e+04	7.221e+03	6.026e+03	4.044e+04	3.368e+03	3.107e+04	7.868e+03	65.46	99.91	12.65

500000.0	1	1623271334.2413306	1.943e+04	7.228e+03	1.144e+04	4.058e+04	1.282e+03	7.773e+03	5.654e+03	65.43	73.79	10.85

500000.0	500000.0	1623271334.8947556	1.386e+04	3.059e+04	1.398e+04	3.936e+04	5.166e+02	2.437e+03	3.391e+03	65.47	73.68	9.82

500000.0	500000.0	1623271335.5582128	1.251e+04	4.163e+04	1.389e+04	3.872e+04	3.486e+02	1.666e+03	2.818e+03	65.50	73.72	9.72

500000.0	500000.0	1623271336.0185256	1.193e+04	4.897e+04	1.374e+04	3.807e+04	2.553e+02	1.224e+03	2.446e+03	65.55	73.72	9.33

500000.0	500000.0	1623271336.68515	1.210e+04	5.242e+04	1.380e+04	3.769e+04	2.196e+02	1.019e+03	2.284e+03	65.59	73.60	9.06

500000.0	500000.0	1623271337.22841	1.261e+04	5.415e+04	1.396e+04	3.744e+04	2.062e+02	9.151e+02	2.217e+03	65.61	73.64	9.02

500000.0	500000.0	1623271337.8842952	1.322e+04	5.513e+04	1.414e+04	3.732e+04	2.021e+02	8.581e+02	2.191e+03	65.64	73.72	8.82

500000.0	500000.0	1623271338.555326	1.377e+04	5.570e+04	1.431e+04	3.735e+04	2.021e+02	8.247e+02	2.179e+03	65.65	73.48	8.85

500000.0	500000.0	1623271339.015387	1.431e+04	5.604e+04	1.442e+04	3.735e+04	2.050e+02	8.067e+02	2.180e+03	65.67	73.75	8.77

500000.0	500000.0	1623271339.6152072	1.468e+04	5.628e+04	1.454e+04	3.732e+04	2.067e+02	7.984e+02	2.184e+03	65.68	73.52	8.76

500000.0	500000.0	1623271340.2164357	1.503e+04	5.643e+04	1.463e+04	3.750e+04	2.102e+02	7.956e+02	2.192e+03	65.70	73.68	8.75

500000.0	500000.0	1623271340.8802118	1.533e+04	5.655e+04	1.470e+04	3.760e+04	2.137e+02	7.966e+02	2.200e+03	65.70	73.56	8.81

500000.0	500000.0	1623271341.5569682	1.552e+04	5.666e+04	1.475e+04	3.775e+04	2.172e+02	8.002e+02	2.209e+03	65.71	73.75	8.57

500000.0	500000.0	1623271342.0070093	1.572e+04	5.673e+04	1.479e+04	3.791e+04	2.201e+02	8.044e+02	2.217e+03	65.72	73.48	8.74

500000.0	500000.0	1623271342.606074	1.587e+04	5.684e+04	1.481e+04	3.810e+04	2.201e+02	8.094e+02	2.225e+03	65.70	73.52	8.73

500000.0	500000.0	1623271343.2182364	1.596e+04	5.693e+04	1.482e+04	3.823e+04	2.237e+02	8.154e+02	2.230e+03	65.70	73.68	8.57

500000.0	500000.0	1623271343.8787596	1.604e+04	5.702e+04	1.482e+04	3.833e+04	2.248e+02	8.196e+02	2.234e+03	65.71	73.48	8.64

500000.0	500000.0	1623271344.543003	1.612e+04	5.708e+04	1.483e+04	3.862e+04	2.260e+02	8.247e+02	2.239e+03	65.68	73.52	8.60

500000.0	500000.0	1623271345.0273237	1.620e+04	5.714e+04	1.482e+04	3.872e+04	2.283e+02	8.284e+02	2.243e+03	65.68	73.72	8.55

500000.0	500000.0	1623271345.6118371	1.629e+04	5.724e+04	1.484e+04	3.895e+04	2.283e+02	8.321e+02	2.246e+03	65.67	73.48	8.59

